change-speed,kilometer,price,shangpai-date,standard,title
0,10.84,14.0,7.083333333333333,5,14
0,1.23,6.28,3.1666666666666665,5,42
1,4.38,2.79,4.25,5,3
1,0.72,5.3,0.6666666666666666,5,42
0,11.12,8.68,9.083333333333334,4,1
0,8.52,5.88,5.0,5,42
0,8.71,2.8,6.083333333333333,4,42
0,7.03,9.98,4.333333333333333,5,17
0,9.46,32.0,5.5,5,14
0,8.15,38.0,4.75,5,4
0,0.52,7.0,1.1666666666666667,6,42
0,2.4,122.0,2.75,5,5
1,11.75,5.0,6.083333333333333,4,60
0,9.02,4.8,5.083333333333333,5,28
0,14.19,10.2,9.666666666666666,4,1
0,5.49,12.68,4.333333333333333,5,1
0,2.05,25.0,1.25,6,1
0,0.59,5.5,2.5833333333333335,6,3
1,13.19,8.2,4.583333333333333,5,37
0,2.05,40.0,2.3333333333333335,6,14
0,7.3,29.0,3.6666666666666665,5,14
0,7.1,11.6,4.083333333333333,5,1
0,15.27,10.0,7.5,4,49
1,7.26,1.03,7.083333333333333,4,12
1,8.59,5.2,3.0833333333333335,5,3
0,10.84,6.5,7.666666666666667,4,36
0,0.61,6.99,1.5,6,28
1,7.77,5.5,3.0833333333333335,6,28
0,10.12,11.0,6.75,5,49
0,0.72,5.8,1.1666666666666667,6,42
1,6.78,2.4,1.5833333333333335,4,60
1,5.88,2.3,4.166666666666667,5,3
0,0.54,10.2,3.4166666666666665,5,62
0,2.61,31.0,1.3333333333333333,6,1
1,9.72,1.0,7.416666666666667,4,12
0,3.4,7.0,3.0833333333333335,6,16
0,4.69,13.98,2.0833333333333335,5,1
0,8.24,5.8,3.3333333333333335,4,42
0,4.06,25.98,2.5,6,14
1,9.06,3.3,7.666666666666667,4,3
0,4.68,5.6,2.0833333333333335,5,23
0,7.2,32.5,4.083333333333333,5,57
0,2.44,10.0,4.333333333333333,5,23
0,5.95,30.2,4.666666666666667,5,1
1,5.4,1.6,6.166666666666667,5,42
1,3.1,3.5,4.083333333333333,5,3
0,2.58,9.0,2.0833333333333335,6,28
0,3.63,27.8,2.0833333333333335,6,57
0,3.34,61.0,1.75,5,5
0,8.78,12.98,9.083333333333334,4,14
0,12.43,20.6,8.583333333333334,4,39
0,5.94,13.0,1.0833333333333333,4,1
0,11.68,22.68,4.166666666666667,5,14
0,6.03,35.0,5.666666666666667,5,5
0,2.06,53.9,1.3333333333333333,6,36
0,7.25,12.38,7.083333333333333,5,4
0,8.43,17.8,5.5,5,4
0,13.17,8.5,8.75,4,57
0,5.32,24.0,3.0,6,14
0,11.68,8.45,7.416666666666667,5,17
0,8.78,4.5,6.75,5,17
0,2.61,4.1,8.083333333333334,4,17
0,5.97,140.0,3.5833333333333335,5,57
1,7.11,5.0,4.083333333333333,5,28
1,6.53,2.2,7.083333333333333,4,18
0,4.6,25.0,3.0833333333333335,5,1
1,11.85,3.0,7.666666666666667,4,37
0,16.71,56.0,6.666666666666667,5,5
1,16.39,1.2,9.083333333333334,4,3
0,3.73,6.0,3.3333333333333335,5,41
0,1.46,28.8,0.08333333333333333,6,1
0,13.47,9.5,7.5,5,49
0,5.4,9.85,3.3333333333333335,5,28
1,9.71,2.0,6.083333333333333,5,42
0,11.05,10.48,8.5,4,49
0,18.63,4.98,6.333333333333333,5,17
0,12.71,19.8,9.166666666666666,4,4
0,9.22,24.0,5.5,5,4
0,17.95,4.0,7.583333333333333,5,16
0,4.38,33.0,4.083333333333333,5,36
0,8.28,11.0,4.333333333333333,5,36
0,4.11,4.38,5.166666666666667,5,60
0,4.17,24.0,3.6666666666666665,4,17
0,5.57,20.0,3.0833333333333335,5,14
0,2.04,135.0,0.08333333333333333,6,5
0,6.03,25.99,2.0833333333333335,6,1
0,5.49,11.8,3.3333333333333335,5,36
1,10.91,1.1,7.25,5,35
1,4.32,4.0,5.416666666666667,4,3
1,11.23,3.0,6.083333333333333,5,16
0,21.28,9.3,1.3333333333333333,3,57
0,20.04,11.0,1.5833333333333335,4,14
1,6.85,3.5,3.3333333333333335,5,3
0,12.52,15.0,1.6666666666666665,3,5
0,4.75,7.98,2.0833333333333335,5,19
0,0.95,8.5,1.75,6,28
0,8.88,9.0,5.583333333333333,5,4
0,10.19,6.98,6.083333333333333,4,28
1,1.99,4.0,1.0833333333333333,6,37
0,5.89,44.88,3.3333333333333335,5,1
1,22.26,4.0,4.25,5,42
0,11.11,1.88,8.75,4,16
0,2.76,17.0,2.5,6,49
0,4.3,7.8,4.083333333333333,5,23
1,5.12,1.49,6.583333333333333,4,50
1,8.64,7.0,3.25,5,37
0,7.68,26.5,9.5,4,4
0,7.91,7.5,6.333333333333333,5,28
0,2.3,25.9,1.6666666666666665,6,1
1,12.24,0.8,1.0,4,29
0,5.55,80.0,3.5833333333333335,5,5
0,5.8,29.88,4.583333333333333,5,4
1,1.27,2.6,4.75,5,3
0,2.78,14.88,4.083333333333333,5,18
0,4.16,5.9,3.3333333333333335,5,42
0,3.37,9.6,2.3333333333333335,6,42
0,12.1,22.0,6.5,5,57
1,9.87,0.48,1.3333333333333333,4,42
0,11.54,43.0,5.5,5,14
1,9.55,1.2,1.5,4,37
0,13.28,12.0,8.666666666666666,4,1
0,10.8,20.5,5.666666666666667,5,57
1,5.63,2.4,6.583333333333333,4,37
1,5.37,2.5,6.083333333333333,4,16
0,16.41,17.68,6.583333333333333,5,14
0,8.38,6.0,3.0833333333333335,5,28
0,2.64,8.2,2.0833333333333335,5,42
0,8.62,25.8,5.25,5,1
0,9.04,6.5,5.666666666666667,5,36
0,8.74,13.3,6.583333333333333,5,1
0,8.78,9.8,4.083333333333333,5,19
0,1.7,19.8,1.0833333333333333,6,39
1,7.02,2.5,5.5,5,11
0,9.42,9.6,9.5,4,1
0,7.0,14.6,2.0833333333333335,5,17
0,9.25,9.68,7.583333333333333,4,4
0,8.47,6.0,5.166666666666667,5,28
0,5.13,5.68,5.75,5,28
0,17.41,11.0,6.5,5,49
0,6.71,18.88,7.333333333333333,5,14
0,9.52,3.0,7.416666666666667,4,16
0,4.06,6.0,4.166666666666667,5,3
0,9.39,3.5,7.75,4,23
0,8.66,10.0,2.0833333333333335,5,42
0,7.33,9.5,4.75,5,17
1,4.46,0.7,9.083333333333334,4,61
1,6.32,4.0,4.75,5,3
0,11.04,47.58,4.75,5,14
0,4.5,45.0,3.6666666666666665,5,4
0,5.77,18.0,3.5,5,17
0,8.6,3.5,4.083333333333333,5,42
1,6.32,4.0,7.416666666666667,4,28
1,9.63,2.98,9.583333333333334,4,18
0,3.86,21.0,3.0833333333333335,5,4
0,0.23,12.2,0.6666666666666666,6,62
0,11.22,10.0,6.583333333333333,4,32
0,0.06,35.0,0.3333333333333333,6,1
0,7.81,24.58,4.083333333333333,5,57
0,8.79,12.3,9.166666666666666,4,4
0,12.29,5.0,1.0833333333333333,4,1
0,1.51,7.3,1.4166666666666667,6,42
0,7.11,4.4,6.083333333333333,5,28
0,4.31,6.0,3.3333333333333335,5,28
0,6.02,5.0,5.083333333333333,5,23
0,0.64,29.0,0.6666666666666666,6,49
0,5.34,15.9,3.6666666666666665,5,4
0,18.03,90.0,7.583333333333333,4,57
1,5.1,3.0,5.583333333333333,4,61
0,5.3,6.38,3.0,5,16
0,18.25,3.3,3.0833333333333335,4,23
0,14.57,4.5,8.0,4,18
0,0.31,9.0,0.5833333333333334,6,17
1,2.12,3.28,1.5833333333333335,6,8
0,3.93,3.98,3.75,5,3
0,8.86,24.88,4.0,5,1
0,1.2,8.2,2.4166666666666665,6,42
1,8.64,3.78,7.0,4,3
0,5.21,34.5,1.75,6,14
0,10.57,11.8,8.583333333333334,4,1
1,6.54,3.8,5.75,5,42
1,12.07,4.58,5.166666666666667,5,60
0,14.57,17.8,7.333333333333333,4,4
0,7.66,6.1,5.583333333333333,5,28
0,2.2,26.5,1.3333333333333333,6,17
0,8.19,14.6,7.0,5,14
0,5.99,7.28,4.083333333333333,5,23
1,2.47,3.4,6.25,5,28
1,5.74,11.0,0.08333333333333333,5,37
0,16.83,2.6,1.75,3,17
0,4.5,25.0,1.5,6,17
0,4.24,4.28,8.333333333333334,4,18
0,4.08,40.3,2.0833333333333335,6,14
0,0.96,37.6,1.3333333333333333,6,4
0,8.71,17.68,3.5833333333333335,5,17
0,5.02,4.18,4.416666666666667,5,3
0,0.31,9.8,1.3333333333333333,6,42
0,7.75,5.3,7.5,5,38
0,14.06,7.28,7.416666666666667,4,19
0,0.56,18.5,0.3333333333333333,6,4
1,10.49,2.0,1.0833333333333333,4,29
1,6.04,1.2,8.25,4,33
0,5.89,25.0,3.5,5,1
0,9.52,4.9,8.333333333333334,4,18
1,9.47,3.4,6.416666666666667,5,3
0,10.31,23.0,3.5833333333333335,5,57
1,8.46,1.98,6.333333333333333,5,11
1,2.46,3.6,2.5,6,43
