2022-05-27 18:38:50
Epoch=1, loss=1.720426, r2=-0.978868
Epoch=2, loss=0.872442, r2=0.133607
Epoch=3, loss=0.796013, r2=0.233062
Epoch=4, loss=0.729236, r2=0.293660
Epoch=5, loss=0.702282, r2=0.347144
Epoch=6, loss=0.667397, r2=0.376161
Epoch=7, loss=0.651580, r2=0.392088
Epoch=8, loss=0.625443, r2=0.428708
Epoch=9, loss=0.613681, r2=0.426712
Epoch=10, loss=0.580768, r2=0.458440
Epoch=11, loss=0.579275, r2=0.474562
Epoch=12, loss=0.573796, r2=0.476835
Epoch=13, loss=0.569924, r2=0.481888
Epoch=14, loss=0.544920, r2=0.496524
Epoch=15, loss=0.545095, r2=0.500179
Epoch=16, loss=0.546214, r2=0.502209
Epoch=17, loss=0.525881, r2=0.513199
Epoch=18, loss=0.511798, r2=0.526671
Epoch=19, loss=0.512687, r2=0.528156
Epoch=20, loss=0.498225, r2=0.534546
Epoch=21, loss=0.503404, r2=0.528798
Epoch=22, loss=0.507030, r2=0.510881
Epoch=23, loss=0.485499, r2=0.537745
Epoch=24, loss=0.481156, r2=0.538410
Epoch=25, loss=0.458534, r2=0.562599
Epoch=26, loss=0.459721, r2=0.530820
Epoch=27, loss=0.488569, r2=0.505056
Epoch=28, loss=0.490757, r2=0.543204
Epoch=29, loss=0.448499, r2=0.562273
Epoch=30, loss=0.435240, r2=0.549977
Epoch=31, loss=0.446407, r2=0.556372
Epoch=32, loss=0.434992, r2=0.552336
Epoch=33, loss=0.428232, r2=0.579901
Epoch=34, loss=0.409317, r2=0.573581
Epoch=35, loss=0.425729, r2=0.563650
Epoch=36, loss=0.375833, r2=0.594974
Epoch=37, loss=0.406327, r2=0.560682
Epoch=38, loss=0.468048, r2=0.505791
Epoch=39, loss=0.469911, r2=0.573047
Epoch=40, loss=0.422597, r2=0.591677
Epoch=41, loss=0.425787, r2=0.577835
Epoch=42, loss=0.404365, r2=0.567111
Epoch=43, loss=0.382510, r2=0.594455
Epoch=44, loss=0.388912, r2=0.595987
Epoch=45, loss=0.396343, r2=0.586764
Epoch=46, loss=0.430873, r2=0.580901
Epoch=47, loss=0.399085, r2=0.575849
Epoch=48, loss=0.394657, r2=0.605414
Epoch=49, loss=0.386259, r2=0.595822
Epoch=50, loss=0.398216, r2=0.573957
Epoch=51, loss=0.390957, r2=0.602818
Epoch=52, loss=0.380319, r2=0.611988
Epoch=53, loss=0.365306, r2=0.605167
Epoch=54, loss=0.399489, r2=0.586410
Epoch=55, loss=0.383975, r2=0.600332
Epoch=56, loss=0.393382, r2=0.584918
Epoch=57, loss=0.403281, r2=0.602575
Epoch=58, loss=0.398642, r2=0.582158
Epoch=59, loss=0.406827, r2=0.607614
Epoch=60, loss=0.408138, r2=0.569484
Epoch=61, loss=0.427572, r2=0.594420
Epoch=62, loss=0.383102, r2=0.596734
Epoch=63, loss=0.400188, r2=0.595906
Epoch=64, loss=0.367869, r2=0.608822
Epoch=65, loss=0.356771, r2=0.620726
Epoch=66, loss=0.346316, r2=0.622676
Epoch=67, loss=0.340869, r2=0.630845
Epoch=68, loss=0.355873, r2=0.617426
Epoch=69, loss=0.417273, r2=0.588257
Epoch=70, loss=0.376416, r2=0.614733
Epoch=71, loss=0.342619, r2=0.618964
Epoch=72, loss=0.406110, r2=0.608567
Epoch=73, loss=0.393065, r2=0.589381
Epoch=74, loss=0.356785, r2=0.610554
Epoch=75, loss=0.372801, r2=0.617870
Epoch=76, loss=0.345016, r2=0.622078
Epoch=77, loss=0.395921, r2=0.603794
Epoch=78, loss=0.357456, r2=0.609586
Epoch=79, loss=0.349777, r2=0.622788
Epoch=80, loss=0.379803, r2=0.612283
Epoch=81, loss=0.379581, r2=0.590668
Epoch=82, loss=0.395914, r2=0.602629
Epoch=83, loss=0.348374, r2=0.619262
Epoch=84, loss=0.386227, r2=0.617733
Epoch=85, loss=0.373936, r2=0.603610
Epoch=86, loss=0.339549, r2=0.628162
Epoch=87, loss=0.348038, r2=0.627534
Epoch=88, loss=0.355899, r2=0.619793
Epoch=89, loss=0.358512, r2=0.614700
Epoch=90, loss=0.365907, r2=0.622065
Epoch=91, loss=0.380333, r2=0.609767
Epoch=92, loss=0.351819, r2=0.614256
Epoch=93, loss=0.349082, r2=0.627074
Epoch=94, loss=0.361006, r2=0.619565
Epoch=95, loss=0.342255, r2=0.625573
Epoch=96, loss=0.341648, r2=0.632336
Epoch=97, loss=0.341828, r2=0.630441
Epoch=98, loss=0.343152, r2=0.628233
Epoch=99, loss=0.329844, r2=0.630745
Epoch=100, loss=0.333055, r2=0.633744
