2022-05-27 18:40:18
Epoch=1, loss=18.468169, r2=-17.809554
Epoch=2, loss=2.550981, r2=-1.824699
Epoch=3, loss=2.006634, r2=-1.193056
Epoch=4, loss=1.780987, r2=-0.993031
Epoch=5, loss=1.651434, r2=-0.791075
Epoch=6, loss=1.484750, r2=-0.592481
Epoch=7, loss=1.355136, r2=-0.431584
Epoch=8, loss=1.297508, r2=-0.378144
Epoch=9, loss=1.193814, r2=-0.249687
Epoch=10, loss=1.141258, r2=-0.162973
Epoch=11, loss=1.110131, r2=-0.144545
Epoch=12, loss=1.040997, r2=-0.056130
Epoch=13, loss=0.971982, r2=0.015080
Epoch=14, loss=0.979714, r2=0.013890
Epoch=15, loss=0.916938, r2=0.085542
Epoch=16, loss=0.899155, r2=0.103318
Epoch=17, loss=0.861055, r2=0.151685
Epoch=18, loss=0.867539, r2=0.144426
Epoch=19, loss=0.823256, r2=0.195883
Epoch=20, loss=0.816152, r2=0.207424
Epoch=21, loss=0.771072, r2=0.250162
Epoch=22, loss=0.768216, r2=0.261295
Epoch=23, loss=0.769063, r2=0.263741
Epoch=24, loss=0.745045, r2=0.283987
Epoch=25, loss=0.721882, r2=0.300508
Epoch=26, loss=0.718689, r2=0.311670
Epoch=27, loss=0.712127, r2=0.319003
Epoch=28, loss=0.707783, r2=0.321019
Epoch=29, loss=0.690486, r2=0.348021
Epoch=30, loss=0.724280, r2=0.311243
Epoch=31, loss=0.705293, r2=0.340502
Epoch=32, loss=0.675889, r2=0.364914
Epoch=33, loss=0.684705, r2=0.356086
Epoch=34, loss=0.659270, r2=0.384111
Epoch=35, loss=0.672031, r2=0.378809
Epoch=36, loss=0.673246, r2=0.358841
Epoch=37, loss=0.664503, r2=0.364901
Epoch=38, loss=0.542804, r2=0.392561
Epoch=39, loss=0.663607, r2=0.387037
Epoch=40, loss=0.664134, r2=0.381902
Epoch=41, loss=0.657183, r2=0.386683
Epoch=42, loss=0.632600, r2=0.401731
Epoch=43, loss=0.653296, r2=0.383747
Epoch=44, loss=0.636651, r2=0.407016
Epoch=45, loss=0.630299, r2=0.372161
Epoch=46, loss=0.598733, r2=0.388381
Epoch=47, loss=0.652907, r2=0.368801
Epoch=48, loss=0.629486, r2=0.406379
Epoch=49, loss=0.600997, r2=0.413130
Epoch=50, loss=0.532497, r2=0.434666
Epoch=51, loss=0.662837, r2=0.380076
Epoch=52, loss=0.545294, r2=0.444895
Epoch=53, loss=0.678653, r2=0.343517
Epoch=54, loss=0.518857, r2=0.444918
Epoch=55, loss=0.496067, r2=0.433476
Epoch=56, loss=0.554206, r2=0.463082
Epoch=57, loss=0.584811, r2=0.422928
Epoch=58, loss=0.523920, r2=0.453620
Epoch=59, loss=0.507437, r2=0.433449
Epoch=60, loss=0.605862, r2=0.445648
Epoch=61, loss=0.597176, r2=0.455369
Epoch=62, loss=0.539266, r2=0.441786
Epoch=63, loss=0.474892, r2=0.476347
Epoch=64, loss=0.534125, r2=0.442565
Epoch=65, loss=0.530754, r2=0.445766
Epoch=66, loss=0.585217, r2=0.365740
Epoch=67, loss=0.620600, r2=0.449238
Epoch=68, loss=0.595175, r2=0.471609
Epoch=69, loss=0.602967, r2=0.456403
Epoch=70, loss=0.572994, r2=0.478690
Epoch=71, loss=0.594512, r2=0.455926
Epoch=72, loss=0.586913, r2=0.468293
Epoch=73, loss=0.601150, r2=0.447198
Epoch=74, loss=0.574493, r2=0.477479
Epoch=75, loss=0.543771, r2=0.474426
Epoch=76, loss=0.554840, r2=0.476075
Epoch=77, loss=0.556285, r2=0.463325
Epoch=78, loss=0.503815, r2=0.485211
Epoch=79, loss=0.530547, r2=0.469630
Epoch=80, loss=0.525228, r2=0.420484
Epoch=81, loss=0.629746, r2=0.430608
Epoch=82, loss=0.574787, r2=0.485637
Epoch=83, loss=0.561732, r2=0.492465
Epoch=84, loss=0.545968, r2=0.472435
Epoch=85, loss=0.521576, r2=0.466862
Epoch=86, loss=0.503528, r2=0.500215
Epoch=87, loss=0.533722, r2=0.489882
Epoch=88, loss=0.511880, r2=0.469559
Epoch=89, loss=0.454774, r2=0.531157
Epoch=90, loss=0.451123, r2=0.512524
Epoch=91, loss=0.482686, r2=0.493397
Epoch=92, loss=0.539461, r2=0.506552
Epoch=93, loss=0.530669, r2=0.503264
Epoch=94, loss=0.447127, r2=0.544368
Epoch=95, loss=0.538950, r2=0.471713
Epoch=96, loss=0.493719, r2=0.513622
Epoch=97, loss=0.500614, r2=0.498884
Epoch=98, loss=0.435349, r2=0.551023
Epoch=99, loss=0.435559, r2=0.527085
Epoch=100, loss=0.506769, r2=0.468957
