2022-05-27 18:36:53
Epoch=1, loss=1.665620, r2=-0.757020
Epoch=2, loss=0.910530, r2=0.092060
Epoch=3, loss=0.807385, r2=0.221169
Epoch=4, loss=0.744417, r2=0.289145
Epoch=5, loss=0.712751, r2=0.329688
Epoch=6, loss=0.543065, r2=0.374940
Epoch=7, loss=0.656033, r2=0.386469
Epoch=8, loss=0.634147, r2=0.417861
Epoch=9, loss=0.620776, r2=0.434373
Epoch=10, loss=0.619047, r2=0.429129
Epoch=11, loss=0.604702, r2=0.449520
Epoch=12, loss=0.590598, r2=0.468384
Epoch=13, loss=0.589363, r2=0.463427
Epoch=14, loss=0.575936, r2=0.482414
Epoch=15, loss=0.571114, r2=0.483169
Epoch=16, loss=0.417201, r2=0.520211
Epoch=17, loss=0.554101, r2=0.506757
Epoch=18, loss=0.528865, r2=0.521674
Epoch=19, loss=0.547386, r2=0.512545
Epoch=20, loss=0.525800, r2=0.533314
Epoch=21, loss=0.530255, r2=0.533515
Epoch=22, loss=0.525166, r2=0.531628
Epoch=23, loss=0.533311, r2=0.530555
Epoch=24, loss=0.529421, r2=0.528228
Epoch=25, loss=0.527188, r2=0.536924
Epoch=26, loss=0.513003, r2=0.546919
Epoch=27, loss=0.527673, r2=0.535072
Epoch=28, loss=0.526232, r2=0.533232
Epoch=29, loss=0.516109, r2=0.542215
Epoch=30, loss=0.514499, r2=0.538383
Epoch=31, loss=0.511797, r2=0.542470
Epoch=32, loss=0.508930, r2=0.552002
Epoch=33, loss=0.508655, r2=0.551483
Epoch=34, loss=0.482179, r2=0.563279
Epoch=35, loss=0.506099, r2=0.559356
Epoch=36, loss=0.476366, r2=0.571973
Epoch=37, loss=0.484079, r2=0.563009
Epoch=38, loss=0.490110, r2=0.564292
Epoch=39, loss=0.491515, r2=0.566352
Epoch=40, loss=0.474876, r2=0.567988
Epoch=41, loss=0.475909, r2=0.559558
Epoch=42, loss=0.469652, r2=0.574382
Epoch=43, loss=0.474329, r2=0.570832
Epoch=44, loss=0.476826, r2=0.568951
Epoch=45, loss=0.478432, r2=0.578108
Epoch=46, loss=0.485997, r2=0.574787
Epoch=47, loss=0.477276, r2=0.566957
Epoch=48, loss=0.450112, r2=0.577761
Epoch=49, loss=0.460680, r2=0.565818
Epoch=50, loss=0.478621, r2=0.566534
Epoch=51, loss=0.456347, r2=0.567825
Epoch=52, loss=0.449886, r2=0.578617
Epoch=53, loss=0.432366, r2=0.582593
Epoch=54, loss=0.440451, r2=0.576911
Epoch=55, loss=0.429581, r2=0.594081
Epoch=56, loss=0.358514, r2=0.594070
Epoch=57, loss=0.419566, r2=0.590628
Epoch=58, loss=0.427128, r2=0.579354
Epoch=59, loss=0.467090, r2=0.577200
Epoch=60, loss=0.433361, r2=0.586161
Epoch=61, loss=0.427005, r2=0.587830
Epoch=62, loss=0.450839, r2=0.591359
Epoch=63, loss=0.467983, r2=0.578830
Epoch=64, loss=0.454465, r2=0.585687
Epoch=65, loss=0.427772, r2=0.598121
Epoch=66, loss=0.418870, r2=0.579295
Epoch=67, loss=0.417177, r2=0.577746
Epoch=68, loss=0.417621, r2=0.602214
Epoch=69, loss=0.398149, r2=0.611504
Epoch=70, loss=0.407770, r2=0.586967
Epoch=71, loss=0.413968, r2=0.591739
Epoch=72, loss=0.417991, r2=0.583056
Epoch=73, loss=0.440984, r2=0.585427
Epoch=74, loss=0.421959, r2=0.586399
Epoch=75, loss=0.395585, r2=0.605094
Epoch=76, loss=0.392492, r2=0.600620
Epoch=77, loss=0.411607, r2=0.586366
Epoch=78, loss=0.422924, r2=0.597051
Epoch=79, loss=0.409004, r2=0.595383
Epoch=80, loss=0.393210, r2=0.594937
Epoch=81, loss=0.378802, r2=0.605058
Epoch=82, loss=0.373209, r2=0.616977
Epoch=83, loss=0.390159, r2=0.608123
Epoch=84, loss=0.393962, r2=0.600696
Epoch=85, loss=0.376839, r2=0.602929
Epoch=86, loss=0.411951, r2=0.588064
Epoch=87, loss=0.386701, r2=0.599639
Epoch=88, loss=0.405004, r2=0.600304
Epoch=89, loss=0.457096, r2=0.590129
Epoch=90, loss=0.384117, r2=0.604885
Epoch=91, loss=0.367671, r2=0.616746
Epoch=92, loss=0.392655, r2=0.611968
Epoch=93, loss=0.369412, r2=0.614572
Epoch=94, loss=0.383274, r2=0.609654
Epoch=95, loss=0.387705, r2=0.605663
Epoch=96, loss=0.394460, r2=0.602095
Epoch=97, loss=0.397610, r2=0.596996
Epoch=98, loss=0.376953, r2=0.605882
Epoch=99, loss=0.369632, r2=0.611128
Epoch=100, loss=0.433920, r2=0.590976
